NÚMERO DE ANEXO,TIPO DE DESCARGA,CUERPO RECEPTOR,PROCEDENCIA,AFLUENTE AL QUE SE DESCARGA,CLAVE DE MUNICIPIO,ESTADO,CLAVE DE CUENCA HIDROLÓGICA,FORMA DE DESCARGAR,LONGITUD,LATITUD
915,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.4538888888889,103.4538888888889
916,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.53833333333333,103.53833333333333
917,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.44583333333334,103.44583333333334
918,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.53333333333333,103.53333333333333
919,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.47972222222222,103.47972222222222
920,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPRFICIAL,-103.52444444444444,103.52444444444444
921,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.45833333333334,103.45833333333334
922,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.56055555555555,103.56055555555555
923,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.4675,103.4675
924,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.41416666666667,103.41416666666667
925,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.55083333333333,103.55083333333333
926,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.46611111111112,103.46611111111112
927,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.58777777777777,103.58777777777777
928,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.50916666666667,103.50916666666667
929,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.41333333333334,103.41333333333334
930,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.41472222222222,103.41472222222222
931,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.60722222222222,103.60722222222222
932,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.54722222222222,103.54722222222222
933,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.46083333333334,103.46083333333334
934,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.39555555555556,103.39555555555556
935,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.49444444444444,103.49444444444444
936,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.60305555555556,103.60305555555556
937,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.42416666666666,103.42416666666666
938,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.45527777777778,103.45527777777778
939,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.3536111111111,103.3536111111111
940,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.65555555555557,103.65555555555557
941,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.52833333333334,103.52833333333334
942,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.60111111111111,103.60111111111111
943,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.5475,103.5475
944,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.51555555555555,103.51555555555555
945,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.44444444444444,103.44444444444444
946,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.45,103.45
947,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.46638888888889,103.46638888888889
948,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.46111111111111,103.46111111111111
949,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.34416666666667,103.34416666666667
950,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.55499999999999,103.55499999999999
951,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.41694444444445,103.41694444444445
952,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.50277777777778,103.50277777777778
953,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.49583333333334,103.49583333333334
954,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.44027777777778,103.44027777777778
955,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.45555555555556,103.45555555555556
956,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.4413888888889,103.4413888888889
957,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.45777777777778,103.45777777777778
958,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.47277777777778,103.47277777777778
959,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.375,103.375
960,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.49,103.49
961,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.48972222222223,103.48972222222223
962,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.58166666666666,103.58166666666666
963,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.37666666666667,103.37666666666667
964,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.44166666666668,103.44166666666668
965,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.43611111111112,103.43611111111112
966,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.51,103.51
967,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.61999999999999,103.61999999999999
968,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.515,103.515
969,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.52833333333334,103.52833333333334
970,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.60111111111111,103.60111111111111
971,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.46361111111112,103.46361111111112
972,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.50138888888888,103.50138888888888
973,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.51222222222222,103.51222222222222
974,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.51638888888888,103.51638888888888
975,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.50138888888888,103.50138888888888
976,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.56611111111111,103.56611111111111
977,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.40666666666667,103.40666666666667
978,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.53555555555555,103.53555555555555
979,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.40555555555557,103.40555555555557
980,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.41472222222222,103.41472222222222
981,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.43722222222223,103.43722222222223
982,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICABLE,7,10,0,INFILTRACION SUPERFICIAL,-103.46083333333334,103.46083333333334
983,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.42972222222222,103.42972222222222
984,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.51833333333333,103.51833333333333
985,MUNICIPAL,SUBSUELO ACUFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.32277777777777,103.32277777777777
986,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.45416666666667,103.45416666666667
987,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.46416666666667,103.46416666666667
988,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.4588888888889,103.4588888888889
989,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.60027777777778,103.60027777777778
990,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.4238888888889,103.4238888888889
991,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.35833333333333,103.35833333333333
992,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.53527777777778,103.53527777777778
993,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.47944444444444,103.47944444444444
994,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.61472222222221,103.61472222222221
995,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.35166666666666,103.35166666666666
996,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.44055555555556,103.44055555555556
997,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.48805555555556,103.48805555555556
998,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.53388888888888,103.53388888888888
999,MUNICIPAL,SUBSUELO ACUIFERO PRINCIPAL,SERVICIOS MUNICIPALES,NO APLICA,7,10,0,INFILTRACION SUPERFICIAL,-103.4038888888889,103.4038888888889
1000,SIN DATO,SUELO,SIN DATO,SIN DATO,17,11,182,SIN DATO,-101.29583333333333,101.29583333333333
1001,SIN DATO,SUELO,SIN DATO,SIN DATO,15,11,182,SIN DATO,-101.32750277777778,101.32750277777778
1002,SIN DATO,EMBALSES NATURALES Y ARTIFICIALES,SIN DATO,SIN DATO,32,11,175,SIN DATO,-100.44083277777779,100.44083277777779
1003,SIN DATO,RIO,SIN DATO,SIN DATO,15,11,182,SIN DATO,-101.27277805555555,101.27277805555555
1004,SIN DATO,RIO,SIN DATO,SIN DATO,15,11,182,SIN DATO,-101.2958336111111,101.2958336111111
1005,SIN DATO,EMBALSES NATURALES Y ARTIFICIALES,SIN DATO,SIN DATO,7,11,177,SIN DATO,-100.79139277777777,100.79139277777777
1006,SIN DATO,SUELO,SIN DATO,SIN DATO,5,11,176,SIN DATO,-100.52408361111111,100.52408361111111
1007,SIN DATO,SUELO,SIN DATO,SIN DATO,5,11,177,SIN DATO,-100.73527805555555,100.73527805555555
1008,SIN DATO,RIO,SIN DATO,SIN DATO,7,11,177,SIN DATO,-100.80250027777778,100.80250027777778
1009,SIN DATO,SUELO,SIN DATO,SIN DATO,32,11,175,SIN DATO,-100.48527833333334,100.48527833333334
1010,SIN DATO,RIO,SIN DATO,SIN DATO,20,11,180,SIN DATO,-101.77083361111112,101.77083361111112
1011,SIN DATO,SUELO,SIN DATO,SIN DATO,5,11,176,SIN DATO,-100.55416694444445,100.55416694444445
1012,SIN DATO,SUELO,SIN DATO,SIN DATO,32,11,175,SIN DATO,-100.43805694444445,100.43805694444445
1013,SIN DATO,SUELO,SIN DATO,SIN DATO,44,11,177,SIN DATO,-100.9577788888889,100.9577788888889
1014,SIN DATO,RIO,SIN DATO,SIN DATO,3,11,175,SIN DATO,-100.7747225,100.7747225
1015,SIN DATO,EMBALSES NATURALES Y ARTIFICIALES,SIN DATO,SIN DATO,2,11,174,SIN DATO,-100.63567472222223,100.63567472222223
1016,SIN DATO,RIO,SIN DATO,SIN DATO,17,11,182,SIN DATO,-101.30277833333334,101.30277833333334
1017,SIN DATO,SUELO,SIN DATO,SIN DATO,5,11,176,SIN DATO,-100.52055694444444,100.52055694444444
1018,SIN DATO,SUELO,SIN DATO,SIN DATO,5,11,176,SIN DATO,-100.51333472222223,100.51333472222223
1019,SIN DATO,RIO,SIN DATO,SIN DATO,17,11,182,SIN DATO,-101.44888916666667,101.44888916666667
1020,SIN DATO,SUELO,SIN DATO,SIN DATO,7,11,177,SIN DATO,-100.80638916666666,100.80638916666666
1021,SIN DATO,SUELO,SIN DATO,SIN DATO,5,11,177,SIN DATO,-100.70305611111111,100.70305611111111
1022,SIN DATO,SUELO,SIN DATO,SIN DATO,17,11,182,SIN DATO,-101.28668388888889,101.28668388888889
1023,SIN DATO,SUELO,SIN DATO,SIN DATO,17,11,182,SIN DATO,-101.294725,101.294725
1024,SIN DATO,SUELO,SIN DATO,SIN DATO,17,11,182,SIN DATO,-101.28694722222222,101.28694722222222
1025,SIN DATO,SUELO,SIN DATO,SIN DATO,3,11,175,SIN DATO,-100.83501083333333,100.83501083333333
1026,SIN DATO,SUELO,SIN DATO,SIN DATO,5,11,177,SIN DATO,-100.7347225,100.7347225
1027,SIN DATO,SUELO,SIN DATO,SIN DATO,27,11,179,SIN DATO,-101.16027805555557,101.16027805555557
1028,SIN DATO,SUELO,SIN DATO,SIN DATO,23,11,183,SIN DATO,-102.03527805555555,102.03527805555555
1029,SIN DATO,SUELO,SIN DATO,SIN DATO,25,11,180,SIN DATO,-101.8897225,101.8897225
1030,SIN DATO,SUELO,SIN DATO,SIN DATO,14,11,175,SIN DATO,-100.96528083333334,100.96528083333334
1031,SIN DATO,RIO,SIN DATO,SIN DATO,15,11,182,SIN DATO,-101.287785,101.287785
1032,SIN DATO,EMBALSES NATURALES Y ARTIFICIALES,SIN DATO,SIN DATO,30,11,175,SIN DATO,-101.19250027777778,101.19250027777778
1033,SIN DATO,RIO,SIN DATO,SIN DATO,14,11,175,SIN DATO,-100.90916694444445,100.90916694444445
1034,SIN DATO,RIO,SIN DATO,SIN DATO,20,11,182,SIN DATO,-101.57694527777777,101.57694527777777
1035,SIN DATO,SUELO,SIN DATO,SIN DATO,20,11,182,SIN DATO,-101.57527833333333,101.57527833333333
1036,SIN DATO,SUELO,SIN DATO,SIN DATO,7,11,177,SIN DATO,-100.79166722222222,100.79166722222222
1037,SIN DATO,SUELO,SIN DATO,SIN DATO,27,11,182,SIN DATO,-101.23483611111111,101.23483611111111
1038,SIN DATO,RIO,SIN DATO,SIN DATO,5,11,176,SIN DATO,-100.5611125,100.5611125
1039,SIN DATO,SUELO,SIN DATO,SIN DATO,5,11,176,SIN DATO,-100.5611125,100.5611125
1040,SIN DATO,SUELO,SIN DATO,SIN DATO,17,11,182,SIN DATO,-101.42205583333333,101.42205583333333
1041,SIN DATO,RIO,SIN DATO,SIN DATO,27,11,179,SIN DATO,-101.17777805555556,101.17777805555556
1042,SIN DATO,RIO,SIN DATO,SIN DATO,20,11,180,SIN DATO,-101.7325,101.7325
1043,SIN DATO,HUMEDAL,SIN DATO,SIN DATO,5,11,177,SIN DATO,-100.73778583333333,100.73778583333333
1044,SIN DATO,HUMEDAL,SIN DATO,SIN DATO,5,11,177,SIN DATO,-100.73389027777777,100.73389027777777
1045,SIN DATO,SUELO,SIN DATO,SIN DATO,7,11,177,SIN DATO,-100.86560333333333,100.86560333333333
1046,SIN DATO,SUELO,SIN DATO,SIN DATO,7,11,177,SIN DATO,-100.86587916666666,100.86587916666666
1047,SIN DATO,RIO,SIN DATO,SIN DATO,7,11,177,SIN DATO,-100.80194472222222,100.80194472222222
1048,SIN DATO,SUELO,SIN DATO,SIN DATO,7,11,177,SIN DATO,-100.80111138888888,100.80111138888888
1049,SIN DATO,SUELO,SIN DATO,SIN DATO,5,11,177,SIN DATO,-100.74136111111112,100.74136111111112
1050,SIN DATO,SUELO,SIN DATO,SIN DATO,5,11,177,SIN DATO,-100.73863888888889,100.73863888888889
1051,SIN DATO,SUELO,SIN DATO,SIN DATO,7,11,179,SIN DATO,-100.79541694444444,100.79541694444444
1052,SIN DATO,SUELO,SIN DATO,SIN DATO,20,11,182,SIN DATO,-101.72555833333334,101.72555833333334
1053,SIN DATO,SUELO,SIN DATO,SIN DATO,5,11,177,SIN DATO,-100.72916805555556,100.72916805555556
1054,SIN DATO,SUELO,SIN DATO,SIN DATO,5,11,177,SIN DATO,-100.72666694444445,100.72666694444445
1055,SIN DATO,SUELO,SIN DATO,SIN DATO,27,11,182,SIN DATO,-101.26389055555556,101.26389055555556
1056,INDUSTRIAL,Rio Santiago,Proceso Industrial y Servicios,Rio turbio,31,11,0,Tuberia con descarga ahogada,-101.83888888888889,101.83888888888889
1057,MUNICIPAL,BORDO EL CARRIZAL,MUNICIPAL,RIO LAJA,32,11,0,CANAL A CIELO ABIERTO,-100.09472222222222,100.09472222222222
1058,MUNICIPAL,BORDO 5 DE MAYO,MUNICIPAL,RIO LAJA,32,11,0,CANAL A CIELO ABIERTO,-100.08999999999999,100.08999999999999
1059,MUNICIPAL,BORDO BUENAVISTA,MUNICIPAL,RIO LAJA,32,11,0,CANAL A CIELO ABIERTO,-100.1086111111111,100.1086111111111
1060,MUNICIPAL,TANQUES SANTA TERESA Y SAN ISIDRO,MUNICIPAL,RIO LAJA,30,11,0,CANAL A CIELO ABIERTO,-101.17444444444445,101.17444444444445
1061,MUNICIPAL,TANQUE DEL BARRO O LOS ESPINOS,MUNICIPAL,RIO LAJA,30,11,0,CANAL A CIELO ABIERTO,-101.19111111111111,101.19111111111111
1062,Servicios,"Canal, 2 fracción de Crespo",Taller de mantenimiento automotriz,Rio Laja,7,11,0,Bombeo en tuberia,-100.85138888888888,100.85138888888888
1063,Municipal,Dren Eucalipto,Servicio a la población,Rio Lerma,18,11,0,Bombeo por tuberia,-101.06388888888888,101.06388888888888
1064,Proceso y Sanitaria,Subsuelo,Procesamiento y deshidratación de prod.,Rio Laja,11,11,0,Libre con tuberia,-100.97166666666666,100.97166666666666
1065,Servicios,Subsuelo,Sanitarios,Rio Lerma,44,11,0,Libre con tuberia,-101.03805555555556,101.03805555555556
1066,Industrial,Canal Segunda Fracción de Crespo,Proceso y Sanitarios,Rio Laja,7,11,0,Libre con tuberia,-100.88583333333334,100.88583333333334
1067,Municipal,Arroyo San Ignacio,Servicio a la población de San Luis de l,Rio San Luis,33,11,0,Libre con tuberia,-100.51972222222223,100.51972222222223
1068,Municipal,Rio Lerma,Servicio a los habitantes de Acambaro,Rio Lerma,2,11,0,Libre con tuberia,-100.7175,100.7175
1069,Municipal,Arroyo Huauemba,Servicios a los habitantes de la Locali,Rio Lerma,41,11,0,Libre con tuberia,-101.18,101.18
1070,Servicios,Pozo de Absorción,Sanitarios,Rio Laja,3,11,0,Libre con tuberia,-100.8,100.8
1071,Servicios,Canal Innominado,Sanitarios y Restaurant,Rio Lerma,2,11,0,Libre con tuberia,-100.6763888888889,100.6763888888889
1072,Servicios,Terrenos de cultivo,Sanitarios,Rio Laja,5,11,0,Infiltración superficial,-100.67777777777778,100.67777777777778
1073,Servicios,Subsuelo,Sanitarios,Subsuelo,27,11,0,Infiltración,-101.08527777777778,101.08527777777778
1074,Servicios,Canal aguas negras pte. Cd. de Celaya,Sanitarios,Rio Laja,7,11,0,Libre con tuberia,-100.96388888888889,100.96388888888889
1075,Servicios,Fosa de Absorción,Sanitarios,Rio Laja,7,11,0,Libre con tuberia,-100.66666666666667,100.66666666666667
1076,Servicios,Arroyo Innominado,Sanitarios,Rio Lerma,39,11,0,Libre con tuberia,-100.75833333333334,100.75833333333334
1077,Servicios,Terrenos de cultivo,Sanitarios,Rio Laja,4,11,0,Libre con tuberia,-100.59722222222221,100.59722222222221
1078,Industrial,Terrenos de cultivo,Servicios Sanitarios y purga de la calde,Rio Silao,37,11,0,Infiltración superficial,-101.4263888888889,101.4263888888889
1079,Pecuaria,Subsuelo (riego de cultivos),Zahurdas y limpieza,Rio Lerma,23,11,0,Libre con tuberia,-101.9975,101.9975
1080,Pecuario,Subsuelo (terrenos de cultivo),Zahurdas y llimpieza,Rio Lerma,23,11,0,Libre con tuberia,-101.81416666666667,101.81416666666667
1081,Industrial,Arroyo Innominado,Proceso y sanitarios,Rio Laja,11,11,0,Libre con tuberia,-108.95416666666667,108.95416666666667
1082,Pecuario-Industrial,Terrenos de cultivo,Proceso del Rastro y Sanitaria,Rio Laja,3,11,0,Riego por Aspersión,-100.77111111111111,100.77111111111111
1083,Municipal,Rio Batán,Servicios a los habitantes de la Ciudad,Rio Laja,14,11,0,Libre con tuberia,-100.92305555555556,100.92305555555556
1084,Sanitaria,Rio Queretaro,Servicios Sanitarios,Rio Laja,5,11,0,LIBRE CON TUBERIA,-100.75694444444444,100.75694444444444
1085,Industrial,Rio Laja,"Torres de Enf., Condensadores y Servicio",Rio Laja,44,11,0,Libre con tuberia,-100.95833333333334,100.95833333333334
1086,MUNICIPAL,ARROYO EL TUZO,SERVICIOS A LOS HABITANTES DE LA LOCALID,Rio Guanajuato,26,11,0,LIBRE CON TUBERIA,-102.05194444444444,102.05194444444444
